Date,Open,High,Low,Close,Volume,Returns,Range,Bench_C_Rets,RSI,RSI_Ret,MA_12,MA_21,DOW,Roll_Rets,Avg_Range,Returns_T1,Range_T1,RSI_Ret_T1,Returns_T2,Range_T2,RSI_Ret_T2
2012-07-02 00:00:00-04:00,-0.020990000246538076,-0.008127570340126011,-0.00682710360898775,30.73738670349121,-0.27679252723166503,-0.01061095310526261,0.03862521553664422,-0.1549309328235705,49.32218457128423,0.9673460538793605,31.669730981190998,29.65425055367606,0,-0.18743086000472753,0.05444713835939699,-0.0082908524385229,0.03998698091950703,0.9753038306101071,-0.026993419152207876,0.04174754123314339,0.9213229772533128
2012-07-03 00:00:00-04:00,-0.010879947212934171,-0.009139526608177628,0.008183365041362078,31.166933059692383,-0.37943634046169095,0.01397471946280926,0.020779263404233417,-0.13982567029115267,51.54260991582682,1.0450187955753147,31.768792629241943,29.858795529320126,1,-0.06359475907928214,0.051442810930030926,-0.01061095310526261,0.03862521553664422,0.9673460538793605,-0.0082908524385229,0.03998698091950703,0.9753038306101071
2012-07-05 00:00:00-04:00,0.013264312785361554,0.006043215102499833,0.0071428988425110695,31.4366455078125,0.144746451230088,0.008653801373511794,0.019664690328857093,-0.13320897691453337,52.93696647005131,1.0270525019299872,31.7737873395284,30.125179563249862,3,0.03409807754215355,0.049243312918811795,0.01397471946280926,0.020779263404233417,1.0450187955753147,-0.01061095310526261,0.03862521553664422,0.9673460538793605
2012-07-06 00:00:00-04:00,0.003831412736095441,0.008536182639372392,0.007736904569838332,31.696369171142578,0.0910577047676957,0.00826181226192002,0.0204734288215751,-0.11585665472896767,54.30066665678109,1.025760829863594,31.758803208669026,30.359216962541854,4,0.01010184515654311,0.04871402652466179,0.008653801373511794,0.019664690328857093,1.0270525019299872,0.01397471946280926,0.020779263404233417,1.0450187955753147
2012-07-09 00:00:00-04:00,0.02099233097068276,0.03072107966837123,0.02335254288158395,32.135902404785156,0.6248720947229938,0.013866989978231992,0.02782123486604693,-0.09635139373843338,56.592929132791156,1.0422142602870568,31.80625279744466,30.637968789963494,0,-0.008218648046339538,0.048130543181606276,0.00826181226192002,0.0204734288215751,1.025760829863594,0.008653801373511794,0.019664690328857093,1.0270525019299872
2012-07-10 00:00:00-04:00,0.010280433172298764,-0.012165494364531404,-0.025945604058455363,31.4366455078125,-0.19767559543890423,-0.021759367083108105,0.04236199298100596,-0.11573335668971318,52.11433786954063,0.9208630595397909,31.775452136993408,30.8458434513637,1,0.003930542408214666,0.04757111050738624,0.013866989978231992,0.02782123486604693,1.0422142602870568,0.00826181226192002,0.0204734288215751,1.025760829863594
2012-07-11 00:00:00-04:00,-0.029293936990421265,-0.028325175984710294,-0.01957645019263876,30.93717384338379,-0.08684256631276499,-0.015888198513565488,0.03306056478248931,-0.13736936873946115,49.12392537377376,0.9426182387032748,31.60230255126953,31.034214928036643,2,0.08425041773344744,0.045136188139746784,-0.021759367083108105,0.04236199298100596,0.9208630595397909,0.013866989978231992,0.02782123486604693,1.0422142602870568
2012-07-12 00:00:00-04:00,-0.024777592845351193,-0.005069698302424763,0.0016367041891518497,30.77734375,-0.13273677505506398,-0.005166279705861698,0.026143765591094326,-0.13541955754111,48.17135919795026,0.9806089157457263,31.49824619293213,31.196423757643927,3,0.10162227913046673,0.043985633844081634,-0.015888198513565488,0.03306056478248931,0.9426182387032748,-0.021759367083108105,0.04236199298100596,0.9208630595397909
2012-07-13 00:00:00-04:00,0.011074922460980519,-0.010509552621821294,-0.0013072202364304841,30.68743896484375,-0.28249577459803377,-0.002921135296357402,0.0166884894566246,-0.14411864014701825,47.61208061168726,0.9883898109670363,31.30012321472168,31.36053530375163,4,0.04868337766293129,0.04101352800665774,-0.005166279705861698,0.026143765591094326,0.9806089157457263,-0.015888198513565488,0.03306056478248931,0.9426182387032748
2012-07-16 00:00:00-04:00,-0.017396907660116145,-0.018345632912547982,-0.07689789277544246,28.22005844116211,2.042820319919095,-0.08040359857035739,0.08117692271701649,-0.20652662303118596,35.44821381739979,0.7445214189757204,30.9688081741333,31.358632496425084,0,0.031793371146282445,0.041577524167200355,-0.002921135296357402,0.0166884894566246,0.9883898109670363,-0.005166279705861698,0.026143765591094326,0.9806089157457263
