Date,AAPL,MSFT,TSLA,NVDA,GOOGL,META,ORCL,ADBE,AMZN,AMD
2014-05-30,20.023941040039062,34.91276168823242,13.851332664489746,4.5220746994018555,28.582500457763672,63.232906341552734,35.945491790771484,64.54000091552734,15.6274995803833,4.0
2014-06-02,19.886333465576172,34.78484344482422,13.646666526794434,4.5077948570251465,28.216999053955078,63.013145446777344,35.902732849121094,64.63999938964844,15.442000389099121,3.9700000286102295
2014-06-03,20.167545318603516,34.35845184326172,13.662667274475098,4.488754749298096,27.725500106811523,62.80336380004883,35.7658576965332,64.08999633789062,15.35949993133545,3.940000057220459
2014-06-04,20.39784049987793,34.3840446472168,13.599332809448242,4.493515491485596,27.687999725341797,63.272865295410156,35.671756744384766,64.16999816894531,15.33899974822998,4.039999961853027
2014-06-05,20.477872848510742,35.14300537109375,13.793333053588867,4.512556076049805,28.24650001525879,63.123023986816406,36.01393127441406,65.47000122070312,16.178499221801758,4.079999923706055
2014-06-06,20.42156982421875,35.37325668334961,13.878000259399414,4.529214859008789,28.30150032043457,62.43375778198242,36.46732711791992,66.91000366210938,16.48349952697754,4.059999942779541
2014-06-09,20.74834442138672,35.194190979003906,13.687333106994629,4.533975124359131,28.536500930786133,62.8133544921875,36.527198791503906,66.93000030517578,16.375,4.070000171661377
2014-06-10,20.870128631591797,35.057735443115234,13.486666679382324,4.557775497436523,28.415000915527344,65.70028686523438,36.49298858642578,66.95999908447266,16.620500564575195,4.199999809265137
2014-06-11,20.783775329589844,34.844547271728516,13.631333351135254,4.617275714874268,28.375,65.71028137207031,36.407440185546875,67.45999908447266,16.760000228881836,4.289999961853027
2014-06-12,20.43611717224121,34.60576248168945,13.567999839782715,4.645837306976318,27.975000381469727,64.22186279296875,35.92839050292969,66.55999755859375,16.295499801635742,4.289999961853027
2014-06-13,20.212472915649414,35.16006088256836,13.761333465576172,4.650596618652344,28.017499923706055,64.431640625,36.048152923583984,66.81999969482422,16.313499450683594,4.28000020980835
2014-06-16,20.41619300842285,35.390316009521484,14.973999977111816,4.636316776275635,27.614999771118164,64.1219711303711,36.05670928955078,67.62000274658203,16.381000518798828,4.440000057220459
2014-06-17,20.389623641967773,35.5438232421875,15.444666862487793,4.667257785797119,27.5310001373291,64.33174133300781,36.202125549316406,67.54000091552734,16.2810001373291,4.46999979019165
2014-06-18,20.411762237548828,35.518245697021484,15.141332626342773,4.662497043609619,28.033000946044922,65.53047180175781,36.62129211425781,73.08000183105469,16.7189998626709,4.400000095367432
2014-06-19,20.340906143188477,35.39884567260742,15.185999870300293,4.555394172668457,28.249500274658203,64.27180480957031,36.364662170410156,72.94999694824219,16.350000381469727,4.360000133514404
2014-06-20,20.130544662475586,35.5438232421875,15.305999755859375,4.505415439605713,28.326000213623047,64.431640625,34.91897964477539,72.61000061035156,16.209999084472656,4.099999904632568
2014-06-23,20.11282730102539,35.80818557739258,15.814666748046875,4.453052997589111,28.714500427246094,65.30072021484375,35.15849685668945,72.88999938964844,16.36199951171875,4.010000228881836
2014-06-24,19.991037368774414,35.603515625,15.5,4.384033203125,28.62700080871582,65.65034484863281,34.867637634277344,72.37999725341797,16.20800018310547,3.940000057220459
2014-06-25,20.008758544921875,35.8422966003418,15.792667388916016,4.429254531860352,29.296499252319336,67.36852264404297,34.61101531982422,72.44000244140625,16.371999740600586,3.9600000381469727
2014-06-26,20.128324508666992,35.57793426513672,15.706666946411133,4.369753837585449,29.238500595092773,67.05884552001953,34.3458251953125,72.8499984741211,16.284500122070312,4.03000020980835
2014-06-27,20.367477416992188,36.02989959716797,15.937333106994629,4.374514579772949,29.284500122070312,67.52835083007812,34.67089080810547,72.0,16.228500366210938,4.110000133514404
2014-06-30,20.577836990356445,35.560874938964844,16.003999710083008,4.412594318389893,29.23349952697754,67.21868133544922,34.67089080810547,72.36000061035156,16.23900032043457,4.190000057220459
2014-07-01,20.708480834960938,35.70584487915039,15.981332778930664,4.462575435638428,29.574499130249023,67.98786163330078,34.876190185546875,73.01000213623047,16.61949920654297,4.21999979019165
2014-07-02,20.69963264465332,35.73143768310547,15.295332908630371,4.445914268493652,29.538999557495117,66.37957000732422,35.03017807006836,72.76000213623047,16.642499923706055,4.340000152587891
2014-07-03,20.821414947509766,35.646156311035156,15.283332824707031,4.4863739013671875,29.65399932861328,66.21974182128906,35.36379623413086,73.56999969482422,16.874500274658203,4.239999771118164
2014-07-07,21.25099754333496,35.80818557739258,14.843999862670898,4.450674533843994,29.538000106811523,65.2208023071289,35.08068084716797,72.68000030517578,16.677499771118164,4.260000228881836
2014-07-08,21.11370849609375,35.629093170166016,14.604666709899902,4.414974212646484,28.920000076293945,62.6934814453125,34.79758071899414,71.13999938964844,16.190500259399414,4.21999979019165
2014-07-09,21.1225643157959,35.535282135009766,14.870667457580566,4.54825496673584,29.167999267578125,64.90113830566406,34.54018020629883,71.56999969482422,16.49850082397461,4.230000019073486
2014-07-10,21.04506492614746,35.55234909057617,14.630666732788086,4.524455547332764,29.00200080871582,64.8012466430664,34.591670989990234,71.69999694824219,16.395999908447266,4.289999961853027
2014-07-11,21.08492088317871,35.893455505371094,14.541999816894531,4.533975124359131,29.332500457763672,66.26968383789062,34.42866897583008,72.26000213623047,17.309999465942383,4.369999885559082
2014-07-14,21.357290267944336,35.936100006103516,15.113332748413086,4.5910964012146,29.71299934387207,67.82803344726562,34.73750305175781,72.87999725341797,17.766000747680664,4.639999866485596
2014-07-15,21.107065200805664,36.200469970703125,14.638667106628418,4.610135555267334,29.652999877929688,67.09880828857422,34.780418395996094,72.29000091552734,17.722000122070312,4.53000020980835
2014-07-16,20.987485885620117,37.59048843383789,14.477333068847656,4.605377197265625,29.5310001373291,67.58829498291016,34.54018020629883,72.37999725341797,17.795000076293945,4.659999847412109
2014-07-17,20.613269805908203,37.974239349365234,14.359999656677246,4.593475818634033,29.041000366210938,66.33961486816406,34.23992156982422,71.38999938964844,17.622499465942383,4.570000171661377
2014-07-18,20.909988403320312,38.110687255859375,14.668000221252441,4.388793468475342,30.25550079345703,68.34748077392578,34.3171272277832,72.55000305175781,17.933000564575195,3.8299999237060547
2014-07-21,20.801481246948242,38.238590240478516,14.702667236328125,4.414974212646484,29.922000885009766,69.32644653320312,34.32569885253906,71.95999908447266,17.988000869750977,3.7799999713897705
2014-07-22,20.974205017089844,38.23006820678711,14.638667106628418,4.395932197570801,30.178499221801758,69.19657897949219,34.686031341552734,72.26000213623047,18.04199981689453,3.799999952316284
2014-07-23,21.521146774291992,38.26417922973633,14.832667350769043,4.303112030029297,30.25950050354004,71.21443939208984,34.58308792114258,72.04000091552734,17.906999588012695,3.759999990463257
2014-07-24,21.4857120513916,37.86338424682617,14.902667045593262,4.310251235961914,30.15049934387207,74.9005355834961,34.720359802246094,72.80000305175781,17.930500030517578,3.7300000190734863
2014-07-25,21.627439498901367,37.94865798950195,14.904666900634766,4.234090328216553,29.90399932861328,75.11030578613281,34.60025405883789,72.62000274658203,16.20050048828125,3.759999990463257
2014-07-28,21.926366806030273,37.496673583984375,14.98799991607666,4.217428684234619,29.951000213623047,74.84059143066406,34.78899002075195,72.69999694824219,16.02050018310547,3.7300000190734863
2014-07-29,21.784648895263672,37.42845916748047,15.000666618347168,4.231710910797119,29.697500228881836,73.63187408447266,34.85761260986328,72.2699966430664,16.0,3.7899999618530273
2014-07-30,21.733726501464844,37.16409683227539,15.261333465576172,4.303112030029297,29.77199935913086,74.60084533691406,35.1407356262207,71.88999938964844,16.125499725341797,3.819999933242798
2014-07-31,21.169065475463867,36.80594253540039,14.886667251586914,4.165068626403809,28.977500915527344,72.572998046875,34.651729583740234,69.25,15.649499893188477,3.9100000858306885
2014-08-01,21.286426544189453,36.55009078979492,15.5513334274292,4.210289001464844,28.68000030517578,72.28330993652344,33.98252487182617,68.94000244140625,15.352999687194824,3.9700000286102295
2014-08-04,21.166847229003906,36.98501968383789,15.90133285522461,4.200769901275635,29.113500595092773,73.43209075927734,34.40292739868164,68.7699966430664,15.682499885559082,4.0
2014-08-05,21.062776565551758,36.73771286010742,15.899333000183105,4.203150749206543,28.656999588012695,72.61296081542969,34.28281021118164,68.97000122070312,15.616000175476074,4.079999923706055
2014-08-06,21.02735137939453,36.4477653503418,16.595333099365234,4.198390007019043,28.72450065612793,72.3931884765625,34.45439529418945,68.2300033569336,15.694499969482422,4.119999885559082
2014-08-07,21.025123596191406,36.86561965942383,16.826000213623047,4.155548095703125,28.590499877929688,73.09244537353516,34.03401184082031,67.83000183105469,15.572500228881836,4.099999904632568
2014-08-08,21.082983016967773,36.840057373046875,16.54199981689453,4.5220746994018555,28.89699935913086,72.98255920410156,34.26565170288086,68.38999938964844,15.84000015258789,4.119999885559082
2014-08-11,21.36115264892578,36.840057373046875,17.288000106811523,4.498274326324463,28.862499237060547,73.36216735839844,34.24849319458008,68.97000122070312,15.916500091552734,4.139999866485596
2014-08-12,21.356700897216797,37.1129264831543,17.33066749572754,4.498274326324463,28.606000900268555,72.7528076171875,34.2313346862793,68.79000091552734,15.965999603271484,4.079999923706055
2014-08-13,21.639320373535156,37.59048843383789,17.354000091552734,4.524455547332764,29.22800064086914,73.69181060791016,34.52302551269531,69.79000091552734,16.31399917602539,4.110000133514404
2014-08-14,21.697179794311523,37.75251007080078,17.42533302307129,4.4744744300842285,29.232500076293945,74.22125244140625,34.5058708190918,70.05000305175781,16.660499572753906,4.079999923706055
2014-08-15,21.80399513244629,38.19596481323242,17.46733283996582,4.531595230102539,29.18549919128418,73.55195617675781,34.5573616027832,70.06999969482422,16.681499481201172,4.130000114440918
2014-08-18,22.066585540771484,38.468849182128906,17.32933235168457,4.593475818634033,29.635000228881836,74.51094055175781,34.8662109375,71.05999755859375,16.726499557495117,4.210000038146973
2014-08-19,22.371461868286133,38.89790344238281,17.117332458496094,4.63053035736084,29.855499267578125,75.210205078125,35.52680969238281,72.05000305175781,16.756500244140625,4.269999980926514
2014-08-20,22.380359649658203,38.57183074951172,17.047332763671875,4.6018452644348145,29.77050018310547,74.73070526123047,35.38954544067383,71.0199966430664,16.788999557495117,4.28000020980835
2014-08-21,22.382587432861328,38.80350875854492,16.95599937438965,4.558812141418457,29.621000289916992,74.490966796875,35.67265701293945,71.7300033569336,16.64550018310547,4.239999771118164
2014-08-22,22.547266006469727,38.743431091308594,17.118667602539062,4.5612030029296875,29.62700080871582,74.490966796875,35.71554946899414,72.04000091552734,16.579500198364258,4.25
2014-08-25,22.596223831176758,38.76060485839844,17.503332138061523,4.568376064300537,29.528499603271484,74.94048309326172,35.80992126464844,71.81999969482422,16.701000213623047,4.179999828338623
2014-08-26,22.451574325561523,38.62331008911133,17.44933319091797,4.649654388427734,29.4060001373291,75.87948608398438,35.895713806152344,71.52999877929688,17.09149932861328,4.190000057220459
2014-08-27,22.72751808166504,38.503170013427734,17.549999237060547,4.5970611572265625,29.149999618530273,74.55089569091797,35.72413635253906,71.55000305175781,17.159000396728516,4.159999847412109
2014-08-28,22.754220962524414,38.511756896972656,17.590667724609375,4.635310649871826,29.016000747680664,73.7817153930664,35.406700134277344,71.37000274658203,17.000999450683594,4.139999866485596
2014-08-29,22.80984878540039,38.98371124267578,17.979999542236328,4.649654388427734,29.118000030517578,74.7406997680664,35.6297607421875,71.9000015258789,16.95199966430664,4.170000076293945
2014-09-02,22.987884521484375,38.691959381103516,18.941333770751953,4.6616082191467285,29.431499481201172,76.59872436523438,35.74128341674805,72.0999984741211,17.118999481201172,4.159999847412109
2014-09-03,22.017629623413086,38.580406188964844,18.746000289916992,4.704637050628662,29.47599983215332,75.7496337890625,35.94719696044922,72.43000030517578,16.950000762939453,4.190000057220459
2014-09-04,21.835147857666016,38.83783721923828,19.069332122802734,4.7883076667785645,29.656999588012695,75.86949920654297,35.64691162109375,72.45999908447266,17.297500610351562,4.150000095367432
2014-09-05,22.024309158325195,39.395606994628906,18.492666244506836,4.773963451385498,29.888999938964844,77.17811584472656,35.406700134277344,73.12999725341797,17.319000244140625,4.150000095367432
2014-09-08,21.88855743408203,39.87615203857422,18.80733299255371,4.7309346199035645,30.081499099731445,77.80744171142578,34.8662109375,73.38999938964844,17.117000579833984,4.130000114440918
2014-09-09,21.806222915649414,40.1249885559082,18.565332412719727,4.671170711517334,29.598499298095703,76.58873748779297,34.92627716064453,72.41999816894531,16.487499237060547,4.079999923706055
2014-09-10,22.476051330566406,40.19363784790039,18.739999771118164,4.687904357910156,29.67099952697754,77.34793090820312,34.92627716064453,72.33000183105469,16.566499710083008,4.079999923706055
2014-09-11,22.571739196777344,40.330936431884766,18.687332153320312,4.640093803405762,29.555500030517578,77.83740997314453,34.9005241394043,72.41999816894531,16.525999069213867,4.079999923706055
2014-09-12,22.6229248046875,40.07351303100586,18.613332748413086,4.570766448974609,29.2450008392334,77.39788055419922,34.74609375,70.9800033569336,16.559499740600586,3.9600000381469727
2014-09-15,22.61624526977539,39.67877197265625,16.923999786376953,4.508610725402832,29.082000732421875,74.5009536743164,34.88336944580078,70.2699966430664,16.194499969482422,3.9100000858306885
2014-09-16,22.444904327392578,40.1249885559082,17.382667541503906,4.575544834136963,29.43899917602539,75.9993667602539,35.33806228637695,70.7300033569336,16.38800048828125,3.809999942779541
2014-09-17,22.605119705200195,39.91904830932617,17.42533302307129,4.577937602996826,29.664499282836914,76.34899139404297,35.295169830322266,67.30000305175781,16.200000762939453,3.819999933242798
2014-09-18,22.651857376098633,40.05634689331055,17.58799934387207,4.647263526916504,29.863500595092773,76.91838836669922,35.64691162109375,67.91000366210938,16.25,3.880000114440918
2014-09-19,22.467153549194336,40.77714920043945,17.288000106811523,4.5612030029296875,30.270000457763672,77.82743072509766,34.14554977416992,66.94000244140625,16.56599998474121,3.809999942779541
2014-09-22,22.48940658569336,40.38241958618164,16.66866683959961,4.515783786773682,29.863500595092773,76.7186050415039,33.956790924072266,67.19999694824219,16.225000381469727,3.759999990463257
2014-09-23,22.841005325317383,39.95337677001953,16.694000244140625,4.4966583251953125,29.55900001525879,78.20702362060547,33.3133544921875,67.79000091552734,16.181499481201172,3.690000057220459
2014-09-24,22.642955780029297,40.39959716796875,16.80933380126953,4.522955417633057,29.92099952697754,78.45675659179688,33.81953048706055,69.02999877929688,16.410499572753906,3.700000047683716
2014-09-25,21.779516220092773,39.50715637207031,16.463333129882812,4.424940586090088,29.262500762939453,77.13815307617188,33.253299713134766,67.70999908447266,16.096500396728516,3.630000114440918
2014-09-26,22.42041778564453,39.82465744018555,16.440000534057617,4.434502124786377,29.395000457763672,78.70648956298828,33.41630554199219,68.36000061035156,16.160499572753906,3.5999999046325684
2014-09-29,22.277996063232422,39.850399017333984,16.35066795349121,4.427331924438477,29.390499114990234,78.91626739501953,32.978763580322266,69.22000122070312,16.090999603271484,3.549999952316284
2014-09-30,22.42041778564453,39.78174591064453,16.178667068481445,4.4105987548828125,29.420499801635742,78.95623016357422,32.84148406982422,69.19000244140625,16.121999740600586,3.4100000858306885
2014-10-01,22.071041107177734,39.38703155517578,16.016000747680664,4.367568492889404,28.98150062561035,76.4688720703125,32.67847442626953,67.54000091552734,15.873000144958496,3.3499999046325684
2014-10-02,22.231260299682617,39.26688766479492,16.761333465576172,4.348443031311035,29.04400062561035,76.99830627441406,32.83290100097656,67.05999755859375,15.920499801635742,3.390000104904175
2014-10-03,22.16895866394043,39.550071716308594,17.013999938964844,4.358006477355957,29.3125,77.35792541503906,33.36482238769531,68.4000015258789,16.136999130249023,3.4000000953674316
2014-10-06,22.16895866394043,39.550071716308594,17.374666213989258,4.3317084312438965,29.388999938964844,77.47779083251953,33.63161849975586,67.66999816894531,16.110000610351562,3.359999895095825
2014-10-07,21.9753475189209,39.069522857666016,17.30466651916504,4.286288738250732,28.704999923706055,76.20914459228516,33.09804916381836,65.95999908447266,15.848999977111816,3.2799999713897705
2014-10-08,22.431543350219727,40.14215087890625,17.28533363342285,4.365175724029541,29.187000274658203,77.43783569335938,33.579986572265625,67.98999786376953,16.135000228881836,3.2799999713897705
2014-10-09,22.480504989624023,39.344120025634766,17.134000778198242,4.2815070152282715,28.54050064086914,75.82954406738281,33.33901596069336,65.66000366210938,15.768500328063965,2.950000047683716
2014-10-10,22.415964126586914,37.7823600769043,15.793999671936035,4.02810525894165,27.75950050354004,72.83272552490234,32.78824234008789,63.290000915527344,15.569499969482422,2.7200000286102295
2014-10-13,22.211231231689453,37.45628356933594,14.97266674041748,4.013764381408691,27.237499237060547,72.91263580322266,32.900115966796875,61.68000030517578,15.322500228881836,2.740000009536743
2014-10-14,21.9753475189209,37.52492904663086,15.137332916259766,4.106996536254883,27.434499740600586,73.51200103759766,33.09804916381836,60.880001068115234,15.415499687194824,2.619999885559082
2014-10-15,21.706083297729492,37.087303161621094,15.313332557678223,4.169150352478027,27.036500930786133,73.13240814208984,32.960350036621094,62.189998626708984,15.298500061035156,2.609999895095825
2014-10-16,21.421239852905273,36.675411224365234,15.09000015258789,4.171542167663574,26.84600067138672,72.55301666259766,32.32351303100586,62.86000061035156,15.142999649047852,2.640000104904175
2014-10-17,21.735015869140625,37.43913650512695,15.165332794189453,4.164369106292725,26.148500442504883,75.86949920654297,32.59030532836914,64.5199966430664,15.182000160217285,2.7200000286102295
2014-10-20,22.200103759765625,37.82527160644531,15.364666938781738,4.200227737426758,26.618999481201172,76.86843872070312,32.53006362915039,64.68000030517578,15.310500144958496,2.6700000762939453
2014-10-21,22.803173065185547,38.511756896972656,15.689332962036133,4.379518985748291,26.901500701904297,78.60659790039062,33.00336837768555,66.43000030517578,15.766500473022461,2.7699999809265137
2014-10-22,22.918895721435547,38.08271026611328,15.40666675567627,4.276726722717285,27.13450050354004,78.28694152832031,32.392356872558594,65.04000091552734,15.648500442504883,2.640000104904175
2014-10-23,23.32836151123047,38.631893157958984,15.685999870300293,4.372350692749023,27.6825008392334,79.95516967773438,32.900115966796875,65.91999816894531,15.659000396728516,2.690000057220459
2014-10-24,23.41515350341797,39.58439254760742,15.682666778564453,4.417769432067871,27.44499969482422,80.5844955444336,33.33039855957031,67.01000213623047,14.352999687194824,2.680000066757202
2014-10-27,23.39067268371582,39.395606994628906,14.777999877929688,4.420159339904785,27.493999481201172,80.19490814208984,33.07223129272461,67.02999877929688,14.498499870300293,2.6600000858306885
2014-10-28,23.753402709960938,39.893310546875,16.184667587280273,4.525345325469971,27.94700050354004,80.68438720703125,33.26156234741211,68.37000274658203,14.779500007629395,2.7200000286102295
2014-10-29,23.886926651000977,40.004859924316406,15.873332977294922,4.4966583251953125,27.922500610351562,75.77959442138672,33.201316833496094,67.93000030517578,14.706000328063965,2.7699999809265137
2014-10-30,23.80681037902832,39.51573181152344,15.910667419433594,4.467971324920654,28.013500213623047,74.03144836425781,33.132469177246094,68.56999969482422,14.953499794006348,2.75
2014-10-31,24.033803939819336,40.288028717041016,16.113332748413086,4.671170711517334,28.39349937438965,74.91051483154297,33.60578918457031,70.12000274658203,15.27299976348877,2.799999952316284
2014-11-03,24.34535026550293,40.7085075378418,16.172666549682617,4.750058174133301,28.188499450683594,73.80168914794922,33.55415344238281,69.91000366210938,15.28600025177002,2.869999885559082
2014-11-04,24.167316436767578,40.8200569152832,15.928667068481445,4.812212944030762,28.20949935913086,75.67970275878906,33.67463684082031,71.06999969482422,15.14050006866455,2.8299999237060547
2014-11-05,24.225181579589844,41.06890869140625,15.39799976348877,4.812212944030762,27.797500610351562,74.75068664550781,33.81233215332031,71.37000274658203,14.826000213623047,2.799999952316284
2014-11-06,24.294458389282227,41.789730072021484,16.08133316040039,4.833727836608887,27.58449935913086,75.18023681640625,34.25984191894531,72.0999984741211,14.831999778747559,2.759999990463257
2014-11-07,24.363746643066406,41.772552490234375,16.01333236694336,4.7309346199035645,27.590999603271484,75.5198745727539,34.371707916259766,71.5999984741211,14.993000030517578,2.7799999713897705
2014-11-10,24.323518753051758,41.95275115966797,16.1286678314209,4.785916805267334,27.911500930786133,74.9205093383789,34.810604095458984,71.69999694824219,15.255499839782715,2.759999990463257
2014-11-11,24.517967224121094,41.93560028076172,16.738666534423828,4.728545188903809,28.06450080871582,74.53092193603516,34.827823638916016,71.69999694824219,15.600500106811523,2.7300000190734863
2014-11-12,24.86438751220703,41.85836410522461,16.606666564941406,4.697464942932129,27.912500381469727,74.64080810546875,34.5438232421875,71.41000366210938,15.575499534606934,2.7100000381469727
2014-11-13,25.215288162231445,42.57059097290039,16.780000686645508,4.673561096191406,27.82200050354004,74.17130279541016,35.04296112060547,71.72000122070312,15.824000358581543,2.6600000858306885
2014-11-14,25.519237518310547,42.54484939575195,17.245332717895508,4.7309346199035645,27.75950050354004,74.8006362915039,35.146236419677734,71.41999816894531,16.391000747680664,2.609999895095825
2014-11-17,25.476778030395508,42.44187927246094,16.93199920654297,4.7094197273254395,27.332000732421875,74.16130828857422,35.421630859375,69.97000122070312,16.15250015258789,2.6700000762939453
2014-11-18,25.80756378173828,42.08783721923828,17.18000030517578,4.821774482727051,27.225500106811523,74.2612075805664,35.5076789855957,70.83000183105469,16.24650001525879,2.6500000953674316
2014-11-19,25.628761291503906,41.6388053894043,16.516000747680664,4.803770065307617,27.360000610351562,73.25228118896484,35.215084075927734,70.81999969482422,16.32699966430664,2.630000114440918
2014-11-20,25.995298385620117,42.05330276489258,16.58066749572754,4.882992267608643,27.187999725341797,73.52198791503906,35.215084075927734,70.44000244140625,16.527000427246094,2.690000057220459
2014-11-21,26.03106117248535,41.43156051635742,16.185333251953125,4.909400463104248,27.29450035095215,73.67183685302734,35.6625862121582,71.31999969482422,16.631500244140625,2.7699999809265137
2014-11-24,26.513816833496094,41.09479904174805,16.447999954223633,4.940609455108643,27.374000549316406,73.93155670166016,35.65398406982422,71.22000122070312,16.781999588012695,2.8299999237060547
2014-11-25,26.28361701965332,40.99116897583008,16.53933334350586,4.938208103179932,27.46150016784668,75.54983520507812,35.413021087646484,72.0,16.75200080871582,2.8299999237060547
2014-11-26,26.596515655517578,41.23295211791992,16.562667846679688,5.022231578826904,27.386499404907227,77.53773498535156,36.03264236450195,72.9800033569336,16.678499221801758,2.8399999141693115
2014-11-28,26.58087158203125,41.28477096557617,16.301332473754883,5.034234046936035,27.45400047302246,77.61764526367188,36.49735641479492,73.68000030517578,16.93199920654297,2.7899999618530273
2014-12-01,25.718158721923828,41.98420333862305,15.442667007446289,4.940609455108643,26.982500076293945,75.02040100097656,36.21336364746094,73.75,16.299999237060547,2.6700000762939453
